DocType: Issue,First Responded On,D'abord répondu le
DocType: Budget Detail,Fiscal Year,Exercice
DocType: Fiscal Year Company,Fiscal Year Company,Exercice Société
apps/erpnext/erpnext/accounts/doctype/fiscal_year/fiscal_year.py +49,Fiscal Year Start Date and Fiscal Year End Date are already set in Fiscal Year {0},Exercice Date de début et de fin d'exercice la date sont réglées dans l'année fiscale {0}
apps/erpnext/erpnext/accounts/doctype/fiscal_year/fiscal_year.py +35,Fiscal Year Start Date should not be greater than Fiscal Year End Date,Exercice Date de début ne doit pas être supérieure à fin d'exercice Date de
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.py +25,Fiscal Year {0} does not exist,
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.py +21,Fiscal Year {0} is required,Exercice {0} est nécessaire
apps/erpnext/erpnext/accounts/report/financial_statements.py +16,Fiscal Year {0} not found.,Exercice {0} introuvable.
apps/erpnext/erpnext/controllers/trends.py +36,Fiscal Year: {0} does not exists,Exercice: {0} ne existe pas
DocType: Account,Fixed Asset,Actifs immobilisés
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +40,Fixed Assets,Facteur de conversion est requis
DocType: Supplier,Fixed Days,Jours fixes
DocType: Leave Application,Follow via Email,Suivre par Email
apps/erpnext/erpnext/templates/emails/reorder_item.html +1,Following Material Requests have been raised automatically based on Item's re-order level,Suite à des demandes importantes ont été soulevées automatiquement en fonction du niveau de re-commande de l'article
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +38,Food,Repas
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +29,"Food, Beverage & Tobacco","Alimentation , boissons et tabac"
apps/erpnext/erpnext/accounts/print_format/payment_receipt_voucher/payment_receipt_voucher.html +23,For,Pour
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.js +539,"For 'Product Bundle' items, Warehouse, Serial No and Batch No will be considered from the 'Packing List' table. If Warehouse and Batch No are same for all packing items for any 'Product Bundle' item, those values can be entered in the main Item table, values will be copied to 'Packing List' table.","Pour les articles, de stockage, de série et de lot »Aucun produit Bundle 'Aucune sera considérée comme de la table&quot; Packing List'. Si Entrepôt et Batch Non sont les mêmes pour tous les éléments d'emballage pour un objet quelconque 'Bundle produit', ces valeurs peuvent être saisies dans le tableau principal de l'article, les valeurs seront copiés sur &quot;Packing List 'table."
DocType: Email Digest,For Company,Pour l'entreprise
DocType: Appraisal,For Employee,Pour les employés
DocType: Appraisal,For Employee Name,Pour Nom de l'employé
DocType: Time Log,For Manufacturing,Pour Manufacturing
DocType: Pricing Rule,For Price List,Pour liste de prix
DocType: Sales Order Item,For Production,Pour la production
DocType: Stock Entry,For Quantity,Pour Quantité
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +175,For Quantity (Manufactured Qty) is mandatory,Pour Quantité (Qté Fabriqué) est obligatoire
DocType: Warehouse,For Reference Only.,A titre informatif.
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.js +750,For Supplier,pour fournisseur
DocType: Material Request Item,For Warehouse,Pour Entrepôt
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +154,For Warehouse is required before Submit,Warehouse est nécessaire avant Soumettre
DocType: Fiscal Year,"For e.g. 2012, 2012-13","Pour exemple, 2012, 2012-13"
DocType: Territory,For reference,A titre informatif
DocType: Company,For reference only.,A titre informatif.
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.js +119,"For row {0} in {1}. To include {2} in Item rate, rows {3} must also be included","Pour la ligne {0} dans {1}. Pour inclure {2} dans le prix de l'article, les lignes {3} doivent également être inclus"
DocType: Item Customer Detail,"For the convenience of customers, these codes can be used in print formats like Invoices and Delivery Notes","Pour la commodité des clients, ces codes peuvent être utilisés dans des formats d'impression comme les factures et les bons de livraison"
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +118,"For {0}, only credit accounts can be linked against another debit entry","Pour {0}, seuls les comptes de crédit peuvent être liés avec une autre entrée de débit"
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +121,"For {0}, only debit accounts can be linked against another credit entry","Pour {0}, seuls les comptes de débit peuvent être liés avec une autre entrée de crédit"
DocType: Stock Settings,Freeze Stock Entries,Congeler entrées en stocks
DocType: Stock Settings,Freeze Stocks Older Than [Days],Vous ne pouvez pas entrer bon actuelle dans «Contre Journal Voucher ' colonne
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +96,Freight and Forwarding Charges,Fret et d'envoi en sus
DocType: Purchase Invoice,Frequency,
DocType: Holiday List,Friday,Vendredi
DocType: Stock Entry,From BOM,Depuis une nomenclature
DocType: Warranty Claim,From Company,De Company
DocType: Currency Exchange,From Currency,De Monnaie
apps/erpnext/erpnext/setup/doctype/currency_exchange/currency_exchange.py +19,From Currency and To Currency cannot be same,De leur monnaie et à devises ne peut pas être la même
DocType: Lead,From Customer,Du client
DocType: Bank Reconciliation,From Date,Date de début
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.py +40,From Date cannot be greater than To Date,Date d'entrée ne peut pas être supérieur à ce jour
apps/erpnext/erpnext/hr/doctype/salary_structure/salary_structure.py +91,From Date in Salary Structure cannot be lesser than Employee Joining Date.,De date dans la structure des salaires ne peut pas être moindre que l'employé Date de démarrage.
apps/erpnext/erpnext/accounts/report/general_ledger/general_ledger.py +39,From Date must be before To Date,Partir de la date doit être antérieure à ce jour
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.py +43,From Date should be within the Fiscal Year. Assuming From Date = {0},De la date doit être dans l'exercice. En supposant Date d'= {0}
apps/erpnext/erpnext/projects/report/daily_time_log_summary/daily_time_log_summary.py +16,From Datetime,De l'heure de la date
apps/erpnext/erpnext/selling/doctype/installation_note/installation_note.js +50,From Delivery Note,De bon de livraison
DocType: Expense Claim,From Employee,De employés
DocType: Payment Reconciliation,From Invoice Date,De Date de la facture
DocType: Customer,From Lead,Du prospect
DocType: Packing Slip,From Package No.,De Ensemble numéro
DocType: Item Attribute,From Range,De Gamme
apps/erpnext/erpnext/stock/doctype/item_attribute/item_attribute.py +24,From Range has to be less than To Range,De Gamme doit être inférieure à la gamme
DocType: Time Log,From Time,From Time
DocType: Shipping Rule Condition,From Value,De la valeur
DocType: Delivery Note Item,From Warehouse,De Entrepôt
apps/erpnext/erpnext/stock/report/itemwise_recommended_reorder_level/itemwise_recommended_reorder_level.py +92,From and To dates required,De et la date exigée
apps/erpnext/erpnext/accounts/doctype/shipping_rule/shipping_rule.py +44,From value must be less than to value in row {0},Parent Site Web page
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +27,From {0} to {1},Du {0} au {1}
apps/erpnext/erpnext/controllers/buying_controller.py +23,From {0} | {1} {2},Du {0} | {1} {2}
DocType: Account,Frozen,Frozen
DocType: Employee,Full Name,Nom et Prénom
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +56,Full-time,À plein temps
DocType: Sales Order,Fully Billed,Entièrement Qualifié
DocType: Maintenance Visit,Fully Completed,Entièrement complété
DocType: Sales Order,Fully Delivered,Entièrement Livré
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +47,Furniture and Fixture,Meubles et articles d'ameublement
apps/erpnext/erpnext/accounts/page/accounts_browser/accounts_browser.js +209,"Further accounts can be made under Groups, but entries can be made against non-Groups","D'autres comptes individuels peuvent être faits dans les groupes, mais les écritures ne peuvent être faites que dans les comptes individuels"
apps/erpnext/erpnext/accounts/page/accounts_browser/accounts_browser.js +300,Further cost centers can be made under Groups but entries can be made against non-Groups,"D'autres centres de coûts peuvent être réalisées dans les groupes, mais les entrées peuvent être faites contre les non-Groupes"
apps/erpnext/erpnext/selling/page/sales_browser/sales_browser.js +123,Further nodes can be only created under 'Group' type nodes,D'autres nœuds peuvent être créés que sous les nœuds de type 'Groupe'
DocType: GL Entry,GL Entry,Entrée GL
apps/erpnext/erpnext/projects/doctype/project/project.js +30,Gantt Chart,Diagramme de Gantt
apps/erpnext/erpnext/config/projects.py +25,Gantt chart of all tasks.,Diagramme de Gantt de toutes les tâches.
DocType: Payment Gateway,Gateway,Passerelle
DocType: Employee,Gender,Sexe
apps/erpnext/erpnext/setup/setup_wizard/default_website.py +72,General,Général
,General Ledger,Grand livre général
DocType: Item Group,General Settings,Paramètres généraux
apps/erpnext/erpnext/config/manufacturing.py +18,Generate Material Requests (MRP) and Production Orders.,Lieu à des demandes de matériel (MRP) et de la procédure de production.
apps/erpnext/erpnext/config/hr.py +104,Generate Salary Slips,Générer les bulletins de salaire
DocType: Maintenance Schedule,Generate Schedule,Générer annexe
DocType: Packing Slip,"Generate packing slips for packages to be delivered. Used to notify package number, package contents and its weight.","Générer bordereaux des paquets à livrer. Utilisé pour notifier numéro de colis, le contenu du paquet et son poids."
DocType: Purchase Invoice,Get Advances Paid,Obtenez Avances et acomptes versés
DocType: Sales Invoice,Get Advances Received,Obtenez Avances et acomptes reçus
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.js +519,Get Items,Obtenir les éléments
DocType: Production Planning Tool,Get Items From,
DocType: Landed Cost Voucher,Get Items From Purchase Receipts,Obtenir des éléments de reçus d'achat
apps/erpnext/erpnext/stock/doctype/material_request/material_request.js +599,Get Items from BOM,Obtenir des éléments de nomenclature
DocType: Purchase Order,Get Items from Open Material Requests,
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.js +501,Get Items from Product Bundle,Obtenir des éléments de Bundle de produit
DocType: Production Planning Tool,Get Material Request,
DocType: Journal Entry,Get Outstanding Invoices,Obtenez Factures en souffrance
DocType: Payment Tool,Get Outstanding Vouchers,Obtenez suspens Chèques
DocType: Bank Reconciliation,Get Relevant Entries,Obtenez les entrées pertinentes
DocType: Production Planning Tool,Get Sales Orders,Obtenez des commandes clients
DocType: Quality Inspection,Get Specification Details,Obtenez les détails Spécification
DocType: Upload Attendance,Get Template,Obtenez modèle
DocType: Payment Reconciliation,Get Unreconciled Entries,Obtenez non rapprochés entrées
apps/erpnext/erpnext/templates/includes/footer/footer_extension.html +9,Get Updates,S'inscrire à la newsletter
DocType: Holiday List,Get Weekly Off Dates,Obtenez hebdomadaires Dates Off
DocType: Purchase Receipt,Get current stock,
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.js +441,Get items from,Récupérer les articles depuis
DocType: Purchase Order,Get last purchase rate,
DocType: Global Defaults,Global Defaults,Valeurs par défaut globales
apps/erpnext/erpnext/accounts/doctype/pos_profile/pos_profile.py +25,Global POS Profile {0} already created for company {1},POS profil global {0} déjà créé pour la société {1}
apps/erpnext/erpnext/config/setup.py +14,Global Settings,Paramètres globaux
apps/erpnext/erpnext/config/manufacturing.py +84,Global settings for all manufacturing processes.,Paramètres globaux pour tous les processus de fabrication.
apps/erpnext/erpnext/setup/page/welcome_to_erpnext/welcome_to_erpnext.html +23,Go to the Desktop and start using ERPNext,Accédez au bureau et commencer à utiliser ERPNext
