apps/frappe/frappe/config/setup.py +116,List of backups available for download,Liste des sauvegardes disponibles pour le téléchargement
DocType: Patch Log,List of patches executed,Liste des correctifs exécuté
apps/frappe/frappe/config/website.py +59,List of themes for Website.,Liste des thèmes pour le site Web.
apps/frappe/frappe/core/doctype/user/user.js +141,Loading,Chargement
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +277,Loading Report,Chargement rapport
DocType: System Settings,Loading...,Chargement en cours ...
DocType: Error Snapshot,Locals,des locaux
DocType: User,Location,Lieu
DocType: Scheduler Log,Log of Scheduler Errors,Journal des erreurs du planificateur
apps/frappe/frappe/config/setup.py +84,Log of error during requests.,Connectez d&#39;erreur lors de demandes.
apps/frappe/frappe/config/setup.py +79,Log of error on automated events (scheduler).,Connexion d'erreur sur les événements automatiques ( scheduler ) .
apps/frappe/frappe/desk/page/activity/activity_row.html +16,Logged in,Connecté
apps/frappe/frappe/website/render.py +206,Login,Connexion
DocType: User,Login After,Connexion à partir de
DocType: User,Login Before,Connexion jusqu'à
DocType: Email Account,Login Id,Connexion Id
DocType: Email Account,Login Id is Different,Connexion Id est différent
apps/frappe/frappe/email/doctype/email_account/email_account.py +44,Login Id is required,Connexion Id est nécessaire
DocType: Web Form,Login Required,Connexion requise
apps/frappe/frappe/auth.py +228,Login not allowed at this time,Connexion pas permis pour le moment
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html +44,Logout,Déconnexion
apps/frappe/frappe/config/core.py +42,Logs,bûches
DocType: DocField,Long Text,Texte long
DocType: ToDo,Low,Bas
DocType: Web Page,Main Section,Section principale
apps/frappe/frappe/print/doctype/print_format/print_format.js +18,Make Default,Faire défaut
apps/frappe/frappe/public/js/frappe/form/link_selector.js +109,Make a new,Faire une nouvelle
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +91,Make a new record,Faire un nouveau enregistrement
apps/frappe/frappe/public/js/frappe/list/doclistview.js +350,Make a new {0},Faire un(e) nouveau(elle) {0}
DocType: User,Male,Masculin
apps/frappe/frappe/config/setup.py +204,Manage cloud backups on Dropbox,Gérer les sauvegardes de nuage sur Dropbox
DocType: DocField,Mandatory,Obligatoire
apps/frappe/frappe/public/js/frappe/form/save.js +137,Mandatory fields required in {0},Champs obligatoires : {0}
apps/frappe/frappe/core/page/data_import_tool/exporter.py +229,Mandatory:,Obligatoire:
apps/frappe/frappe/desk/page/activity/activity.js +197,Mar,Mar
apps/frappe/frappe/custom/doctype/customize_form/customize_form.js +202,Mark the field as Mandatory,Marquez le champ comme obligatoire
apps/frappe/frappe/public/js/frappe/form/control.js +1419,Markdown,Markdown
DocType: Communication,Marked As Spam,Marquer comme spam
DocType: DocType,Max Attachments,Maximum pièces jointes
apps/frappe/frappe/core/doctype/doctype/doctype.py +298,Max width for type Currency is 100px in row {0},Largeur maximale pour le type devise est 100px en ligne {0}
apps/frappe/frappe/public/js/legacy/form.js +141,Maximum Attachment Limit for this record reached.,Limite maximale des pièces jointes pour cet enregistrement atteint.
apps/frappe/frappe/model/rename_doc.py +333,Maximum {0} rows allowed,"Afficher / Masquer les caractéristiques de série comme nos , POS , etc"
apps/frappe/frappe/desk/page/activity/activity.js +197,May,Mai
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +14,"Meaning of Submit, Cancel, Amend","Signification de soumettre, annuler, de modifier"
DocType: ToDo,Medium,Moyen
apps/frappe/frappe/public/js/frappe/ui/page.html +21,Menu,Menu
DocType: Website Settings,"Menu items in the Top Bar. For setting the color of the Top Bar, go to selected Website Theme.","Les éléments de menu dans la barre du haut. Pour régler la couleur de la barre du haut, allez à choisi thème de site."
apps/frappe/frappe/public/js/frappe/model/model.js +514,Merge with existing,Fusionner avec existant
apps/frappe/frappe/utils/nestedset.py +218,Merging is only possible between Group-to-Group or Leaf Node-to-Leaf Node,Fusion n'est possible entre le groupe -à- groupe ou Feuille nœud à nœud feuille
DocType: Communication,Message,Message
DocType: Email Alert,Message Examples,Exemples de messages
apps/frappe/frappe/desk/page/messages/messages.js +49,Message from {0},Message de {0}
DocType: Web Form,Message to be displayed on successful completion,Message qui sera affiché sur la réussite
,Messages,Messages
DocType: Scheduler Log,Method,Méthode
DocType: User,Middle Name (Optional),Deuxième Prénom (optionnel)
apps/frappe/frappe/public/js/frappe/ui/field_group.js +66,Missing Values Required,Valeurs manquantes obligatoires
apps/frappe/frappe/templates/pages/login.py +45,Missing parameters for login,Paramètres manquants pour connexion
apps/frappe/frappe/config/core.py +12,Models (building blocks) of the Application,Modèles (blocs de construction) de l&#39;application
DocType: Print Settings,Modern,Moderne
DocType: Block Module,Module,Module
DocType: Module Def,Module Def,Module Def
DocType: Module Def,Module Name,Nom du module
apps/frappe/frappe/desk/moduleview.py +63,Module Not Found,Module introuvable
,Modules,
DocType: User,Modules Access,Accès aux Modules
DocType: User,Modules HTML,Modules HTML
,Modules Setup,modules installation
DocType: Event,Monday,Lundi
DocType: Print Settings,Monochrome,Camaïeu
DocType: Print Format,Monospace,Monospace
apps/frappe/frappe/public/js/frappe/ui/listing.js +57,More,Plus
DocType: Communication,More Information,Informations complémentaires
DocType: About Us Settings,More content for the bottom of the page.,Plus de contenu pour le bas de la page.
apps/frappe/frappe/utils/nestedset.py +229,Multiple root nodes not allowed.,Plusieurs nœuds racines ne peuvent pas .
apps/frappe/frappe/desk/query_report.py +70,Must have report permission to access this report.,Doit avoir rapport autorisation d&#39;accéder à ce rapport.
apps/frappe/frappe/desk/query_report.py +76,Must specify a Query to run,Vous devez spécifier une requête pour exécuter
DocType: User,Mute Sounds,Désactiver les sons
apps/frappe/frappe/website/doctype/web_form/web_form.py +142,My Account,Mon Compte
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html +28,My Settings,Mes paramètres
DocType: DocField,Name,Nom
DocType: DocType,Name Case,Case Name
apps/frappe/frappe/model/naming.py +172,Name cannot contain special characters like {0},
apps/frappe/frappe/public/js/frappe/form/save.js +78,Name is required,Le nom est obligatoire
apps/frappe/frappe/model/naming.py +50,Name not set via Prompt,Nom pas réglé par Prompt
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js +52,Name of the Document Type (DocType) you want this field to be linked to. e.g. Customer,"Nom du type de document (doctype) auquel vous souhaitez que ce champ soit lié, par exemple Client"
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +111,Name of the new Print Format,Nom du nouveau Format d'Impression
apps/frappe/frappe/model/naming.py +167,Name of {0} cannot be {1},Nom de {0} ne peut pas être {1}
DocType: DocType,Naming,appellation
apps/frappe/frappe/model/naming.py +63,Naming Series mandatory,Nommer obligatoire Series
apps/frappe/frappe/utils/nestedset.py +77,Nested set error. Please contact the Administrator.,Erreur de réglage imbriqué . S'il vous plaît contacter l'administrateur .
apps/frappe/frappe/core/doctype/file/file_list.js +176,New,Nouveau
apps/frappe/frappe/public/js/frappe/form/print.js +98,New Custom Print Format,Nouveau Format d'impression Personnalisé
apps/frappe/frappe/public/js/frappe/form/footer/timeline.html +16,New Email,Nouveau Email
apps/frappe/frappe/core/doctype/file/file_list.js +63,New Folder,Nouveau dossier
apps/frappe/frappe/public/js/frappe/model/model.js +513,New Name,Nouveau Nom
apps/frappe/frappe/templates/pages/update-password.html +16,New Password,Nouveau mot de passe
apps/frappe/frappe/templates/includes/comments/comments.py +55,New comment on {0} {1},Nouveau commentaire sur {0} {1}
apps/frappe/frappe/core/doctype/user/user.py +89,New password emailed,Nouveau mot de passe est envoyé par courriel
DocType: Property Setter,New value to be set,La nouvelle valeur à régler
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +189,New {0},Nouveau {0}
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard_page.html +17,Next,Suivant
DocType: Workflow Transition,Next State,État Suivant
apps/frappe/frappe/public/js/frappe/form/workflow.js +39,Next actions,Prochaines actions
DocType: Page,No,Non
apps/frappe/frappe/desk/page/applications/applications.js +25,No Apps Installed,Pas applications installées
DocType: DocField,No Copy,Pas de copie
apps/frappe/frappe/public/js/frappe/form/grid_body.html +6,No Data,Aucune donnée
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +162,No Permissions set for this criteria.,Aucune Autorisations définies pour ce critère.
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +142,No Report Loaded. Please use query-report/[Report Name] to run a report.,Non Signaler chargés. S&#39;il vous plaît utilisez requête rapport / [Nom du rapport] pour exécuter un rapport.
apps/frappe/frappe/public/js/frappe/form/link_selector.js +106,No Results,Aucun résultat
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +199,No User Restrictions found.,Pas de restrictions de l&#39;utilisateur trouvé.
apps/frappe/frappe/website/doctype/blog_post/blog_post.py +165,No comments yet,Pas encore de commentaires
apps/frappe/frappe/core/page/data_import_tool/importer.py +43,No data found,Aucune donnée trouvée
apps/frappe/frappe/public/js/legacy/print_format.js +120,No document selected,Aucun document sélectionné
apps/frappe/frappe/utils/file_manager.py +93,No file attached,Pas de fichier joint
apps/frappe/frappe/desk/form/utils.py +92,No further records,Pas d'autre enregistrement
apps/frappe/frappe/desk/page/applications/applications.js +147,No matching apps found,Aucune applications correspondantes trouvées
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +364,No of Columns,Nombre de Colonnes
apps/frappe/frappe/__init__.py +441,No permission for {0},Pas d'autorisation pour {0}
apps/frappe/frappe/public/js/legacy/form.js +895,No permission to '{0}' {1},Pas d'autorisation pour '{0}' {1}
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +363,No permission to edit,Pas d'autorisation pour modifier
apps/frappe/frappe/model/db_query.py +350,No permission to read {0},Pas d'autorisation pour lire {0}
apps/frappe/frappe/core/doctype/file/file.py +207,No permission to write / remove.,Pas d'autorisation pour écrire / supprimer.
apps/frappe/frappe/share.py +136,No permission to {0} {1} {2},Pas d'autorisation pour {0} {1} {2}
apps/frappe/frappe/public/js/frappe/list/list_sidebar_stat.html +5,No records tagged.,Aucun dossier étiqueté.
apps/frappe/frappe/templates/pages/print.py +225,No template found at path: {0},Aucun modèle trouvé au chemin: {0}
apps/frappe/frappe/public/js/frappe/list/doclistview.js +353,No {0} found,Pas de {0} trouvé
apps/frappe/frappe/templates/pages/print.py +199,No {0} permission,Pas de {0} permission
apps/frappe/frappe/public/js/frappe/form/workflow.js +33,None: End of Workflow,Aucun: Fin de flux de travail
apps/frappe/frappe/public/js/frappe/ui/filters/edit_filter.html +10,Not Equals,
apps/frappe/frappe/templates/pages/404.html +3,Not Found,Pas trouvé
apps/frappe/frappe/public/js/frappe/ui/filters/edit_filter.html +9,Not In,Pas Dedans
apps/frappe/frappe/public/js/frappe/ui/filters/edit_filter.html +11,Not Like,Pas comme
apps/frappe/frappe/public/js/frappe/form/linked_with.js +86,Not Linked to any record.,Non lié à un enregistrement.
apps/frappe/frappe/website/render.py +207,Not Permitted,Non autorisé
apps/frappe/frappe/website/doctype/blog_post/blog_post_list.js +7,Not Published,Non publié
apps/frappe/frappe/public/js/frappe/model/indicator.js +5,Not Saved,Non enregistré
apps/frappe/frappe/core/doctype/scheduler_log/scheduler_log_list.js +7,Not Seen,Non vu
DocType: Bulk Email,Not Sent,Non Envoyés
apps/frappe/frappe/templates/pages/login.html +46,Not a user yet? Sign up,Pas encore utilisateur ? S'enregistrer
apps/frappe/frappe/utils/csvutils.py +74,Not a valid Comma Separated Value (CSV File),Pas de valeur séparées par des virgules valide ( fichier CSV )
apps/frappe/frappe/workflow/doctype/workflow/workflow_list.js +7,Not active,Non actif
apps/frappe/frappe/auth.py +214,Not allowed from this IP Address,Non autorisé à partir de cette adresse IP
apps/frappe/frappe/core/page/data_import_tool/importer.py +185,Not allowed to Import,Non autorisé à importer
apps/frappe/frappe/permissions.py +266,Not allowed to access {0} with {1} = {2},Non autorisé à l'accès {0} avec {1} = {2}
apps/frappe/frappe/model/base_document.py +512,Not allowed to change {0} after submission,Non autorisé à changer {0} après la présentation
apps/frappe/frappe/core/doctype/user/user.py +435,Not allowed to reset the password of {0},Non autorisé pour réinitialiser le mot de passe de {0}
apps/frappe/frappe/public/js/frappe/form/linked_with.js +86,Not enough permission to see links.,Pas l&#39;autorisation suffisante pour voir les liens.
